"drug","target"
"DB00898","BE0000311"
"DB00898","BE0000381"
"DB00898","BE0000471"
"DB00898","BE0000478"
"DB00898","BE0000523"
"DB00898","BE0000764"
"DB00898","BE0000795"
"DB00898","BE0002344"
"DB00898","BE0002345"
"DB00898","BE0002346"
"DB00898","BE0003593"
"DB00898","BE0003594"
"DB00898","BE0003595"
"DB00898","BE0003596"
"DB00898","BE0003597"
"DB00898","BE0003599"
"DB00898","BE0000430"
"DB00898","BE0002355"
"DB00898","BE0002359"
"DB00898","BE0000303"
"DB00898","BE0000679"
"DB00898","BE0004706"
"DB00898","BE0001028"
"DB00898","BE0001030"
"DB00898","BE0001114"
"DB00898","BE0002218"
"DB00898","BE0005108"
"DB00898","BE0005190"
"DB00898","BE0005839"
"DB00898","BE0005840"
"DB00898","BE0005841"
"DB00898","BE0005842"
"DB00900","BE0000250"
"DB00900","BE0004853"
"DB00904","BE0000770"
"DB00904","BE0000291"
"DB00904","BE0000311"
"DB00904","BE0000797"
"DB00904","BE0000084"
"DB00907","BE0000092"
"DB00907","BE0000197"
"DB00907","BE0000486"
"DB00907","BE0000560"
"DB00907","BE0000647"
"DB00907","BE0000749"
"DB00907","BE0000177"
"DB00907","BE0000192"
"DB00908","BE0000090"
"DB00908","BE0000197"
"DB00908","BE0000154"
"DB00908","BE0000680"
"DB00909","BE0002198"
"DB00909","BE0000197"
"DB00909","BE0002196"
"DB00909","BE0000141"
"DB00909","BE0000267"
"DB00909","BE0000322"
"DB00909","BE0000535"
"DB00909","BE0001143"
"DB00909","BE0000864"
"DB00909","BE0003629"
"DB00909","BE0000483"
"DB00909","BE0000012"
"DB00909","BE0001653"
"DB00909","BE0002081"
"DB00909","BE0002083"
"DB00909","BE0002437"
"DB00909","BE0003625"
"DB00909","BE0003634"
"DB00909","BE0000192"
"DB00909","BE0002082"
"DB00909","BE0003626"
"DB00909","BE0003627"
"DB00909","BE0003628"
"DB00909","BE0003630"
"DB00909","BE0003631"
"DB00909","BE0003632"
"DB00909","BE0003633"
"DB00909","BE0003635"
"DB00909","BE0003636"
"DB00909","BE0003637"
"DB00909","BE0003638"
"DB00918","BE0000659"
"DB00918","BE0000797"
"DB00933","BE0000756"
"DB00933","BE0000451"
"DB00935","BE0000501"
"DB00935","BE0000575"
"DB00935","BE0000715"
"DB00935","BE0000289"
"DB00935","BE0000342"
"DB00935","BE0000572"
"DB00937","BE0000486"
"DB00937","BE0000647"
"DB00951","BE0002433"
"DB00951","BE0002638"
"DB00951","BE0003536"
"DB00951","BE0002887"
"DB00951","BE0000332"
"DB00951","BE0000466"
"DB00951","BE0001944"
"DB00952","BE0000291"
"DB00952","BE0000460"
"DB00952","BE0000659"
"DB00952","BE0000797"
"DB00953","BE0000460"
"DB00953","BE0000659"
"DB00953","BE0000797"
"DB00981","BE0000426"
"DB00983","BE0000694"
"DB00989","BE0002180"
"DB00989","BE0000426"
"DB00996","BE0000013"
"DB00996","BE0000691"
"DB00996","BE0002396"
"DB00996","BE0004956"
"DB00996","BE0002226"
"DB00998","BE0000659"
"DB00998","BE0000797"
"DB01010","BE0002180"
"DB01010","BE0000426"
"DB01012","BE0000509"
"DB01021","BE0000267"
"DB01021","BE0000322"
"DB01021","BE0000502"
"DB01021","BE0000535"
"DB01021","BE0000732"
"DB01032","BE0001066"
"DB01032","BE0003645"
"DB01032","BE0000879"
"DB01032","BE0003719"
"DB01037","BE0002198"
"DB01037","BE0002196"
"DB01038","BE0000756"
"DB01038","BE0000020"
"DB01038","BE0000145"
"DB01045","BE0000530"
"DB01045","BE0001004"
"DB01045","BE0003642"
"DB01045","BE0000956"
"DB01045","BE0000875"
"DB01045","BE0001042"
"DB01045","BE0003659"
"DB01045","BE0000257"
"DB01045","BE0003707"
"DB01049","BE0000756"
"DB01049","BE0001042"
"DB01049","BE0004797"
"DB01049","BE0000020"
"DB01049","BE0004864"
"DB01049","BE0004863"
"DB01049","BE0004862"
"DB01054","BE0000430"
"DB01054","BE0000691"
"DB01054","BE0000864"
"DB01054","BE0002354"
"DB01054","BE0002355"
"DB01054","BE0002359"
"DB01054","BE0002396"
"DB01054","BE0000679"
"DB01057","BE0002180"
"DB01059","BE0000366"
"DB01059","BE0000429"
"DB01059","BE0000742"
"DB01063","BE0000756"
"DB01063","BE0000020"
"DB01064","BE0000172"
"DB01064","BE0000694"
"DB01064","BE0001012"
"DB01064","BE0000923"
"DB01064","BE0000955"
"DB01064","BE0002383"
"DB01064","BE0002384"
"DB01064","BE0003429"
"DB01074","BE0000179"
"DB01074","BE0000406"
"DB01085","BE0000045"
"DB01085","BE0000092"
"DB01085","BE0000560"
"DB01128","BE0000132"
"DB01129","BE0000349"
"DB01141","BE0004669"
"DB01143","BE0000457"
"DB01143","BE0000896"
"DB01144","BE0000267"
"DB01144","BE0000322"
"DB01144","BE0000535"
"DB01144","BE0003629"
"DB01156","BE0000486"
"DB01156","BE0000647"
"DB01156","BE0003585"
"DB01167","BE0000875"
"DB01167","BE0000690"
"DB01178","BE0000736"
"DB01201","BE0000186"
"DB01210","BE0000172"
"DB01210","BE0000694"
"DB01211","BE0001032"
"DB01211","BE0002638"
"DB01211","BE0001004"
"DB01211","BE0000090"
"DB01211","BE0003659"
"DB01211","BE0000743"
"DB01214","BE0000172"
"DB01214","BE0000694"
"DB01217","BE0002090"
"DB01220","BE0000956"
"DB01220","BE0000257"
"DB01233","BE0000092"
"DB01233","BE0000756"
"DB01233","BE0000311"
"DB01233","BE0000084"
"DB01239","BE0000045"
"DB01239","BE0000092"
"DB01239","BE0000533"
"DB01239","BE0000560"
"DB01239","BE0000756"
"DB01239","BE0000020"
"DB01239","BE0000247"
"DB01239","BE0000393"
"DB01239","BE0000405"
"DB01239","BE0000442"
"DB01239","BE0000451"
"DB01239","BE0000581"
"DB01241","BE0000071"
"DB01244","BE0000356"
"DB01244","BE0000864"
"DB01244","BE0002396"
"DB01244","BE0000732"
"DB01244","BE0000418"
"DB01244","BE0003323"
"DB01244","BE0003565"
"DB01244","BE0000672"
"DB01244","BE0001024"
"DB01253","BE0000501"
"DB01263","BE0000233"
"DB01274","BE0000694"
"DB01291","BE0000172"
"DB01291","BE0000694"
"DB01365","BE0004872"
"DB01365","BE0004888"
"DB01369","BE0002464"
"DB01369","BE0000743"
"DB01392","BE0000533"
"DB01392","BE0000756"
"DB01392","BE0000289"
"DB01392","BE0000291"
"DB01392","BE0000342"
"DB01392","BE0000393"
"DB01392","BE0000451"
"DB01392","BE0000572"
"DB01392","BE0000581"
"DB01392","BE0000659"
"DB01392","BE0000797"
"DB01392","BE0004905"
"DB01393","BE0000215"
"DB01393","BE0001007"
"DB01393","BE0000071"
"DB01400","BE0000426"
"DB01407","BE0000704"
"DB01407","BE0000172"
"DB01407","BE0000694"
"DB01407","BE0001012"
"DB01407","BE0001094"
"DB01408","BE0000694"
"DB01427","BE0000704"
"DB01427","BE0000487"
"DB01427","BE0000436"
"DB01440","BE0002344"
"DB01440","BE0004841"
"DB01463","BE0000647"
"DB01612","BE0000556"
"DB01614","BE0000501"
"DB01614","BE0000575"
"DB01614","BE0000756"
"DB01614","BE0000020"
"DB01614","BE0000291"
"DB01614","BE0000451"
"DB01618","BE0000092"
"DB01618","BE0000756"
"DB01618","BE0000291"
"DB01618","BE0000451"
"DB01620","BE0000442"
"DB01764","BE0001238"
"DB03128","BE0000426"
"DB04825","BE0000418"
"DB04825","BE0004946"
"DB04841","BE0000442"
"DB04841","BE0000864"
"DB04841","BE0000483"
"DB04841","BE0000418"
"DB04841","BE0000012"
"DB04842","BE0000756"
"DB04842","BE0000451"
"DB04842","BE0000679"
"DB04855","BE0000090"
"DB04855","BE0000172"
"DB04855","BE0000210"
"DB04855","BE0000501"
"DB04855","BE0000575"
"DB04855","BE0000715"
"DB04855","BE0000141"
"DB04855","BE0000289"
"DB04855","BE0000342"
"DB04855","BE0000572"
"DB04855","BE0000430"
"DB04855","BE0002354"
"DB04855","BE0002355"
"DB04855","BE0002359"
"DB04855","BE0000303"
"DB04855","BE0002356"
"DB04855","BE0002357"
"DB04855","BE0002358"
"DB04924","BE0000045"
"DB04924","BE0000756"
"DB04938","BE0000123"
"DB04951","BE0002397"
"DB05039","BE0000694"
"DB05271","BE0000756"
"DB05271","BE0000020"
"DB05271","BE0000145"
"DB05271","BE0000291"
"DB05271","BE0000389"
"DB05271","BE0000572"
"DB05271","BE0000581"
"DB05521","BE0004701"
"DB05812","BE0000344"
"DB06144","BE0000090"
"DB06144","BE0000501"
"DB06144","BE0000533"
"DB06144","BE0000575"
"DB06144","BE0000715"
"DB06144","BE0000756"
"DB06144","BE0000451"
"DB06144","BE0000945"
"DB06148","BE0000486"
"DB06148","BE0000533"
"DB06148","BE0000632"
"DB06148","BE0000647"
"DB06148","BE0000749"
"DB06148","BE0000756"
"DB06148","BE0000289"
"DB06148","BE0000291"
"DB06148","BE0000342"
"DB06148","BE0000393"
"DB06148","BE0000442"
"DB06148","BE0000451"
"DB06148","BE0000460"
"DB06148","BE0000572"
"DB06148","BE0000581"
"DB06148","BE0000650"
"DB06148","BE0000945"
"DB06148","BE0004889"
"DB06148","BE0000146"
"DB06148","BE0004863"
"DB06196","BE0001078"
"DB06196","BE0003513"
"DB06201","BE0001143"
"DB06201","BE0001192"
"DB06207","BE0000501"
"DB06207","BE0000575"
"DB06207","BE0000715"
"DB06210","BE0003440"
"DB06213","BE0000924"
"DB06262","BE0000753"
"DB06262","BE0000172"
"DB06262","BE0000501"
"DB06262","BE0000575"
"DB06262","BE0000694"
"DB06262","BE0000715"
"DB06262","BE0000289"
"DB06262","BE0000342"
"DB06262","BE0000572"
"DB06262","BE0001012"
"DB06274","BE0000420"
"DB06274","BE0000632"
"DB06274","BE0000770"
"DB06288","BE0000756"
"DB06288","BE0000451"
"DB06288","BE0000581"
"DB06288","BE0000650"
"DB06594","BE0000533"
"DB06594","BE0000327"
"DB06594","BE0000515"
"DB06701","BE0000486"
"DB06701","BE0000647"
"DB06701","BE0000749"
"DB06709","BE0000045"
"DB06711","BE0000501"
"DB06711","BE0000289"
"DB06714","BE0000118"
"DB06714","BE0001044"
"DB08873","BE0004701"
"DB08881","BE0000634"
"DB08889","BE0002347"
"DB08889","BE0002348"
"DB08889","BE0002349"
"DB08889","BE0004737"
"DB08889","BE0004738"
"DB08889","BE0004739"
"DB08893","BE0001012"
"DB08896","BE0000748"
"DB08896","BE0002131"
"DB08896","BE0000205"
"DB08896","BE0000852"
"DB08896","BE0000014"
"DB08896","BE0001039"
"DB08896","BE0000023"
"DB08896","BE0000029"
"DB08896","BE0000036"
"DB08896","BE0000369"
"DB08896","BE0000453"
"DB08896","BE0000634"
"DB08896","BE0002411"
"DB08896","BE0003379"
"DB08896","BE0000841"
"DB08896","BE0003390"
"DB08896","BE0004741"
"DB08896","BE0004742"
"DB08899","BE0000132"
"DB08916","BE0000511"
"DB08916","BE0000767"
"DB08916","BE0004772"
"DB08930","BE0004855"
"DB00217","BE0004872"
"DB00217","BE0000644"
"DB00217","BE0004864"
"DB00218","BE0000366"
"DB00218","BE0000429"
"DB00218","BE0000742"
"DB00219","BE0000092"
"DB00221","BE0000172"
"DB00221","BE0000694"
"DB00226","BE0000486"
"DB00228","BE0000640"
"DB00228","BE0004797"
"DB00228","BE0000218"
"DB00228","BE0000415"
"DB00228","BE0000484"
"DB00228","BE0000781"
"DB00228","BE0004857"
"DB00229","BE0000576"
"DB00230","BE0000356"
"DB00231","BE0000736"
"DB00231","BE0004797"
"DB00231","BE0000129"
"DB00231","BE0000381"
"DB00231","BE0000471"
"DB00231","BE0000478"
"DB00231","BE0000523"
"DB00231","BE0000764"
"DB00231","BE0002344"
"DB00231","BE0002345"
"DB00231","BE0002346"
"DB00231","BE0003592"
"DB00231","BE0003593"
"DB00231","BE0003594"
"DB00231","BE0003595"
"DB00231","BE0003596"
"DB00231","BE0003597"
"DB00231","BE0003598"
"DB00231","BE0003599"
"DB00231","BE0003619"
"DB00234","BE0000486"
"DB00235","BE0000436"
"DB00239","BE0000233"
"DB00239","BE0004668"
"DB00244","BE0000017"
"DB00244","BE0000262"
"DB00244","BE0001075"
"DB00244","BE0000215"
"DB00244","BE0000248"
"DB00244","BE0001154"
"DB00244","BE0004655"
"DB00247","BE0000533"
"DB00247","BE0000291"
"DB00247","BE0000393"
"DB00247","BE0000451"
"DB00247","BE0000460"
"DB00247","BE0000476"
"DB00247","BE0000650"
"DB00247","BE0000797"
"DB00249","BE0000458"
"DB00250","BE0002086"
"DB00250","BE0002087"
"DB00251","BE0000233"
"DB00253","BE0000794"
"DB00255","BE0002088"
"DB00255","BE0000123"
"DB00255","BE0000792"
"DB00256","BE0000019"
"DB00256","BE0000127"
"DB00259","BE0000803"
"DB00279","BE0000315"
"DB00279","BE0000687"
"DB00282","BE0000776"
"DB00342","BE0000045"
"DB00342","BE0000090"
"DB00342","BE0000092"
"DB00342","BE0000560"
"DB00342","BE0000247"
"DB00342","BE0000405"
"DB00342","BE0000442"
"DB00358","BE0000924"
"DB00358","BE0000130"
"DB00399","BE0000776"
"DB00399","BE0003570"
"DB00400","BE0000283"
"DB00400","BE0000646"
"DB00400","BE0004660"
"DB00435","BE0003578"
"DB00451","BE0000315"
"DB00451","BE0000687"
"DB00475","BE0004797"
"DB00484","BE0000289"
"DB00484","BE0000342"
"DB00484","BE0000572"
"DB00518","BE0001340"
"DB00518","BE0001367"
"DB00518","BE0001487"
"DB00518","BE0004789"
"DB00520","BE0004669"
"DB00529","BE0000308"
"DB00529","BE0000343"
"DB00539","BE0000123"
"DB00615","BE0000257"
"DB00615","BE0000461"
"DB00615","BE0001120"
"DB00615","BE0001165"
"DB00615","BE0003707"
"DB00637","BE0000090"
"DB00637","BE0000442"
"DB00643","BE0001340"
"DB00643","BE0001367"
"DB00656","BE0000501"
"DB00656","BE0000533"
"DB00656","BE0000749"
"DB00656","BE0000289"
"DB00656","BE0000291"
"DB00656","BE0000442"
"DB00656","BE0000451"
"DB00706","BE0000501"
"DB00706","BE0000575"
"DB00706","BE0000715"
"DB00710","BE0000776"
"DB00720","BE0000599"
"DB00720","BE0000624"
"DB00720","BE0000709"
"DB00776","BE0000197"
"DB00801","BE0004797"
"DB00801","BE0000129"
"DB00801","BE0000381"
"DB00801","BE0000471"
"DB00801","BE0000523"
"DB00801","BE0002344"
"DB00801","BE0002345"
"DB00801","BE0002346"
"DB00801","BE0003592"
"DB00801","BE0003593"
"DB00801","BE0003594"
"DB00801","BE0003595"
"DB00801","BE0003596"
"DB00801","BE0003598"
"DB00801","BE0003599"
"DB00801","BE0003619"
"DB00842","BE0004797"
"DB00842","BE0000129"
"DB00842","BE0000381"
"DB00842","BE0000471"
"DB00842","BE0000478"
"DB00842","BE0000523"
"DB00842","BE0000764"
"DB00842","BE0002344"
"DB00842","BE0002345"
"DB00842","BE0002346"
"DB00842","BE0003592"
"DB00842","BE0003593"
"DB00842","BE0003594"
"DB00842","BE0003595"
"DB00842","BE0003596"
"DB00842","BE0003597"
"DB00842","BE0003598"
"DB00842","BE0003599"
"DB00842","BE0003619"
"DB00863","BE0000112"
"DB00883","BE0000556"
"DB00897","BE0000736"
"DB00897","BE0004797"
"DB00897","BE0000129"
"DB00897","BE0000381"
"DB00897","BE0000471"
"DB00897","BE0000478"
"DB00897","BE0000523"
"DB00897","BE0000764"
"DB00897","BE0002344"
"DB00897","BE0002345"
"DB00897","BE0002346"
"DB00897","BE0003592"
"DB00897","BE0003593"
"DB00897","BE0003594"
"DB00897","BE0003595"
"DB00897","BE0003596"
"DB00897","BE0003597"
"DB00897","BE0003598"
"DB00897","BE0003599"
"DB00897","BE0003619"
"DB00910","BE0000779"
"DB00927","BE0000112"
"DB00949","BE0000417"
"DB00949","BE0000641"
"DB00949","BE0000760"
"DB00964","BE0000501"
"DB00964","BE0000289"
"DB00964","BE0000572"
"DB00990","BE0002090"
"DB01002","BE0000177"
"DB01011","BE0000731"
"DB01011","BE0001246"
"DB01020","BE0003578"
"DB01048","BE0004853"
"DB01066","BE0000576"
"DB01066","BE0003624"
"DB01068","BE0000736"
"DB01068","BE0004797"
"DB01080","BE0000253"
"DB01080","BE0000217"
"DB01110","BE0000005"
"DB01110","BE0000263"
"DB01110","BE0000090"
"DB01110","BE0000233"
"DB01110","BE0000415"
"DB01110","BE0000462"
"DB01110","BE0000699"
"DB01110","BE0000553"
"DB01110","BE0003196"
"DB01110","BE0004422"
"DB01110","BE0004423"
"DB01110","BE0004424"
"DB01110","BE0004425"
"DB01110","BE0004426"
"DB01110","BE0004427"
"DB01113","BE0000487"
"DB01113","BE0000631"
"DB01126","BE0000539"
"DB01126","BE0000585"
"DB01131","BE0000330"
"DB01131","BE0000563"
"DB01133","BE0003569"
"DB01133","BE0000623"
"DB01159","BE0000433"
"DB01159","BE0000503"
"DB01159","BE0000534"
"DB01159","BE0000641"
"DB01159","BE0000760"
"DB01159","BE0004797"
"DB01159","BE0000218"
"DB01159","BE0000415"
"DB01159","BE0000484"
"DB01159","BE0000553"
"DB01159","BE0003582"
"DB01159","BE0003583"
"DB01159","BE0001028"
"DB01159","BE0001030"
"DB01159","BE0000948"
"DB01159","BE0001080"
"DB01159","BE0001200"
"DB01194","BE0000267"
"DB01194","BE0000322"
"DB01194","BE0000535"
"DB01194","BE0003626"
"DB01212","BE0001066"
"DB01212","BE0003645"
"DB01212","BE0000879"
"DB01212","BE0001018"
"DB01212","BE0003624"
"DB01215","BE0004797"
"DB01215","BE0000129"
"DB01215","BE0000381"
"DB01215","BE0000471"
"DB01215","BE0000523"
"DB01215","BE0002344"
"DB01215","BE0002345"
"DB01215","BE0002346"
"DB01215","BE0003592"
"DB01215","BE0003593"
"DB01215","BE0003594"
"DB01215","BE0003595"
"DB01215","BE0003596"
"DB01215","BE0003598"
"DB01215","BE0003599"
"DB01215","BE0003619"
"DB01256","BE0000843"
"DB01259","BE0000511"
"DB01259","BE0000767"
"DB01327","BE0000488"
"DB01327","BE0000588"
"DB01327","BE0002393"
"DB01327","BE0003579"
"DB01327","BE0000930"
"DB01327","BE0003723"
"DB01411","BE0000704"
"DB01411","BE0000705"
"DB01411","BE0001086"
"DB01411","BE0000908"
"DB01411","BE0001034"
"DB01411","BE0001208"
"DB01544","BE0000736"
"DB01544","BE0000381"
"DB01544","BE0000471"
"DB01544","BE0000478"
"DB01544","BE0000523"
"DB01544","BE0000764"
"DB01559","BE0000129"
"DB01559","BE0000381"
"DB01559","BE0000471"
"DB01559","BE0000523"
"DB01559","BE0000795"
"DB01559","BE0002344"
"DB01559","BE0002345"
"DB01559","BE0002346"
"DB01559","BE0003592"
"DB01559","BE0003593"
"DB01559","BE0003594"
"DB01559","BE0003595"
"DB01559","BE0003596"
"DB01559","BE0003598"
"DB01559","BE0003599"
"DB01559","BE0003619"
"DB01567","BE0000129"
"DB01567","BE0000381"
"DB01567","BE0000471"
"DB01567","BE0000523"
"DB01567","BE0000795"
"DB01567","BE0002344"
"DB01567","BE0002345"
"DB01567","BE0002346"
"DB01567","BE0003592"
"DB01567","BE0003593"
"DB01567","BE0003594"
"DB01567","BE0003595"
"DB01567","BE0003596"
"DB01567","BE0003598"
"DB01567","BE0003599"
"DB01567","BE0003619"
"DB01583","BE0000315"
"DB01583","BE0000687"
"DB01587","BE0000736"
"DB01587","BE0000795"
"DB01587","BE0002344"
"DB01587","BE0003593"
"DB01587","BE0003595"
"DB01587","BE0003599"
"DB01589","BE0004797"
"DB01589","BE0000129"
"DB01589","BE0000381"
"DB01589","BE0000471"
"DB01589","BE0000523"
"DB01589","BE0002344"
"DB01589","BE0002345"
"DB01589","BE0003592"
"DB01589","BE0003593"
"DB01589","BE0003594"
"DB01589","BE0003595"
"DB01589","BE0003596"
"DB01589","BE0003598"
"DB01589","BE0003599"
"DB01589","BE0003619"
"DB01594","BE0000129"
"DB01594","BE0000381"
"DB01594","BE0000471"
"DB01594","BE0000523"
"DB01594","BE0000795"
"DB01594","BE0002344"
"DB01594","BE0002345"
"DB01594","BE0002346"
"DB01594","BE0003592"
"DB01594","BE0003593"
"DB01594","BE0003594"
"DB01594","BE0003595"
"DB01594","BE0003596"
"DB01594","BE0003598"
"DB01594","BE0003599"
"DB01594","BE0003619"
"DB01595","BE0000129"
"DB01595","BE0000141"
"DB01595","BE0000381"
"DB01595","BE0000471"
"DB01595","BE0000478"
"DB01595","BE0000523"
"DB01595","BE0000764"
"DB01595","BE0000795"
"DB01595","BE0002344"
"DB01595","BE0002345"
"DB01595","BE0002346"
"DB01595","BE0003592"
"DB01595","BE0003593"
"DB01595","BE0003594"
"DB01595","BE0003595"
"DB01595","BE0003596"
"DB01595","BE0003597"
"DB01595","BE0003598"
"DB01595","BE0003599"
"DB01595","BE0003619"
"DB04835","BE0000911"
"DB04845","BE0001415"
"DB04953","BE0000897"
"DB04953","BE0002398"
"DB04953","BE0002399"
"DB04953","BE0002400"
"DB05294","BE0000767"
"DB05294","BE0000163"
"DB05294","BE0003379"
"DB05294","BE0004731"
"DB08811","BE0000436"
"DB08811","BE0001133"
"DB08811","BE0000631"
"DB08811","BE0002085"
"DB08828","BE0004659"
"DB08864","BE0000956"
"DB08864","BE0004853"
"DB08865","BE0000359"
"DB08865","BE0000915"
"DB08901","BE0000748"
"DB08901","BE0001203"
"DB08901","BE0002131"
"DB08901","BE0002133"
"DB08901","BE0000852"
"DB08901","BE0000014"
"DB08901","BE0000147"
"DB08901","BE0000369"
"DB08901","BE0000453"
"DB08901","BE0002411"
"DB08901","BE0003379"
"DB08901","BE0000838"
"DB08901","BE0000842"
"DB08901","BE0004315"
"DB08901","BE0004743"
"DB08932","BE0000043"
"DB08932","BE0000521"
"DB00260","BE0000733"
"DB00260","BE0000806"
"DB00267","BE0000576"
"DB00267","BE0002393"
"DB00269","BE0000123"
"DB00272","BE0000112"
"DB00274","BE0000488"
"DB00274","BE0000588"
"DB00274","BE0002063"
"DB00274","BE0002393"
"DB00274","BE0003577"
"DB00274","BE0003685"
"DB00281","BE0000767"
"DB00281","BE0000197"
"DB00281","BE0001143"
"DB00281","BE0000177"
"DB00286","BE0000123"
"DB00287","BE0000610"
"DB00292","BE0004797"
"DB00292","BE0000572"
"DB00298","BE0000501"
"DB00298","BE0000575"
"DB00298","BE0000715"
"DB00299","BE0000308"
"DB00299","BE0000514"
"DB00300","BE0004853"
"DB00302","BE0000211"
"DB00303","BE0000001"
"DB00303","BE0000103"
"DB00303","BE0000488"
"DB00303","BE0000588"
"DB00303","BE0000744"
"DB00303","BE0002393"
"DB00303","BE0003579"
"DB00303","BE0003685"
"DB00306","BE0000826"
"DB00306","BE0000829"
"DB00306","BE0000849"
"DB00306","BE0002341"
"DB00306","BE0004797"
"DB00306","BE0000381"
"DB00306","BE0000471"
"DB00306","BE0000478"
"DB00306","BE0000523"
"DB00306","BE0000764"
"DB00323","BE0002089"
"DB00357","BE0002090"
"DB00357","BE0003537"
"DB00369","BE0000343"
"DB00371","BE0004797"
"DB00371","BE0000381"
"DB00371","BE0000471"
"DB00371","BE0000478"
"DB00371","BE0000523"
"DB00371","BE0000764"
"DB00389","BE0000507"
"DB00402","BE0000736"
"DB00402","BE0004797"
"DB00402","BE0000381"
"DB00402","BE0000471"
"DB00402","BE0000523"
"DB00423","BE0000267"
"DB00550","BE0000507"
"DB00565","BE0000738"
"DB00599","BE0000826"
"DB00599","BE0000829"
"DB00599","BE0000849"
"DB00599","BE0002341"
"DB00599","BE0000381"
"DB00599","BE0000471"
"DB00599","BE0000478"
"DB00599","BE0000523"
"DB00599","BE0000764"
"DB00599","BE0000795"
"DB00599","BE0002194"
"DB00609","BE0000332"
"DB00609","BE0000466"
"DB00690","BE0000129"
"DB00690","BE0000381"
"DB00690","BE0000471"
"DB00690","BE0000478"
"DB00690","BE0000523"
"DB00690","BE0000764"
"DB00690","BE0000795"
"DB00690","BE0002344"
"DB00690","BE0002345"
"DB00690","BE0002346"
"DB00690","BE0003592"
"DB00690","BE0003593"
"DB00690","BE0003594"
"DB00690","BE0003595"
"DB00690","BE0003596"
"DB00690","BE0003597"
"DB00690","BE0003598"
"DB00690","BE0003599"
"DB00690","BE0003619"
"DB00718","BE0000312"
"DB00728","BE0000560"
"DB00728","BE0000738"
"DB00728","BE0000311"
"DB00730","BE0000548"
"DB00732","BE0000738"
"DB00744","BE0000248"
"DB00753","BE0000433"
"DB00753","BE0000640"
"DB00753","BE0004797"
"DB00753","BE0000218"
"DB00753","BE0000484"
"DB00753","BE0000781"
"DB00753","BE0000418"
"DB00754","BE0000197"
"DB00787","BE0000308"
"DB00787","BE0000633"
"DB00787","BE0001403"
"DB00818","BE0004797"
"DB00818","BE0002345"
"DB00818","BE0002346"
"DB00818","BE0002081"
"DB00818","BE0002083"
"DB00906","BE0000249"
"DB00962","BE0000736"
"DB00962","BE0000795"
"DB01017","BE0000163"
"DB01017","BE0000248"
"DB01017","BE0000019"
"DB01017","BE0000127"
"DB01017","BE0000058"
"DB01017","BE0000444"
"DB01017","BE0001009"
"DB01017","BE0001051"
"DB01017","BE0001162"
