"smiles","drug_id"
"[H][C@]12SCC(C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)C1=CSC(N)=N1)C(O)=O","DB01066"
"[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1","DB01068"
"NC(CCC(O)=O)C=C","DB01080"
"[H][C@]12CC[C@]([H])(CC(C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1","DB04835"
"C[C@H]1CCC[C@@]2(C)O[C@@]2([H])C[C@H](NC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@H]1O)C(C)=CC1=CSC(C)=N1","DB04845"
"CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1","DB04953"
"COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1","DB05294"
"NC(=N)N[C@H](C1CCCCC1)C(=O)NCC(=O)N1CCC(CC1)c1cc(nn1)C1=CC=CC(Cl)=C1Cl","DB03957"
"C[N+]1=CN([C@@H]2O[C@@H](CO[P@](O)(=O)O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]3O[C@H]([C@H](O)[C@H]3O)N3C=NC4=C3N=C(N)NC4=O)[C@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2","DB03958"
"O[C@H]1O[C@@H](COS(O)(=O)=O)[C@H](O)[C@@H](O)[C@@H]1NS(O)(=O)=O","DB03959"
"C[C@]1(CO)O[P@@](O)(=O)O[P@](O)(=O)OC[C@H]1O","DB03961"
"NC(=O)C1=CC=C[N+](=C1)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](OP(O)(O)=O)[C@H]2O)N2C(Br)=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O","DB03962"
"C[As](C)SC[C@@H](N)C(O)=O","DB03963"
"O[C@H](C([O-])=O)C(=CC([O-])=O)C([O-])=O","DB03964"
"CO[C@H]1[C@H](OC(=O)c2ccc(C)n2)[C@@H](O)[C@H](OC2=CC=C3C(O)=C(NC(=O)C4=CC=C(O)C(CC=C(C)C)=C4)C(=O)OC3=C2Cl)OC1(C)C","DB03966"
"CCCCCCCCCCCCOS(O)(=O)=O","DB03967"
"CN1C(=O)CCC1(C)C","DB03968"
"CC(=O)C1=CC=C[N+](=C1)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O","DB03969"
"[H][C@]1(SCC(=NC=C1C(O)=O)C(O)=O)C1=CN2C(SC3=C2CCC3)=N1","DB03970"
"C[C@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@@H](OC[C@@H]3O[C@H](O)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","DB03971"
"OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(=O)N(CCCOP(O)(O)=O)C2=C1NC(=O)NC2=O","DB03973"
"N[C@@H](CCCCNC([NH3+])=N)C(O)=O","DB03974"
"OC(=O)C1=CC=C([Hg])C=C1","DB03975"
"CC(C)OP(O)(O)=O","DB03976"
"C[N+](C)(C)CCCC[C@@H](N)C(O)=O","DB03977"
"[H][C@](N)(CC1=CC=C(O)C=C1)C=O","DB03978"
"CCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OC[C@@H](O)CO)OC(=O)CCCCCCC[C@@H]1C[C@H]1CCCCCC","DB03979"
"NC1=NC(=CC=N1)C1=C(N=CN1CC1CC1)C1=CC=C(F)C=C1","DB03980"
"O[C@@H]1C=C(OC[C@H]1OS(O)(=O)=O)C(O)=O","DB03981"
"OC(=O)C(=O)N(C1=CC=CC=C1C(O)=O)C1=CC=CC2=C1C=CC=C2","DB03982"
"NC1=NC2=C(N[C@@H]3[C@H](N2)O[C@@H](COP(O)(O)=O)C2=C3S[Mo](S)(=O)(=O)S2)C(=O)N1","DB03983"
"[H][C@@](CSCC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)N1CCOCC1)C=O","DB03984"
"CN1C=NC2=C(N=NC2=C1N)[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O","DB03986"
"COC1=CC(OC)=CC(CN(C)C2=CN=C3N=C(N)N=C(N)C3=C2)=C1","DB03987"
"N[C@@H](CCCC[NH3+])C(N)=O","DB03988"
"OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O","DB03989"
"CC(=O)N[C@@H]1[C@@H](O)C=C(O[C@H]1[C@H](O)[C@@H](O)CO)C(O)=O","DB03991"
"CC(C)CCC(O)=O","DB03993"
"NCCO","DB03994"
"OC[C@H]1O[C@H]2O[C@@H]3[C@H](CO)O[C@H](O[C@@H]4[C@H](CO)O[C@@H](O[C@@H]5[C@H](CO)O[C@@H](O[C@@H]6[C@H](CO)O[C@@H](O[C@@H]7[C@H](CO)O[C@@H](O[C@@H]8[C@H](CO)O[C@@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O","DB03995"
"[H][C@]1(CC(=NN1C(C)=O)C1=C(Cl)C=CC=C1)C1=CC=CC(O)=C1","DB03996"
"N[C@@H](COP(O)(O)=O)Cc1cncn1","DB03997"
"CCCCP(O)(O)=O","DB03999"
"N[C@@H](CN1C=C(Br)C(=O)NC1=O)C(O)=O","DB04000"
"OC(=O)C(=O)NC1=CC2=C(C=CN2)C=C1C(O)=O","DB04001"
"NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCCCCNCS","DB04002"
"C[C@H](NC(=O)[C@@H](CC1=CC=C(OCC(O)=O)C(=C1)P(O)(O)=O)NC(C)=O)C1=CC=C(OCC2CCCCC2)C(=C1)C(N)=O","DB04003"
"CN(C)CCSCC1=C2N=C(N)NC(=O)C2=CC(N)=C1","DB04004"
"O[C@@H]1[C@@H](O)[C@@H](O[C@H]1CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O","DB04005"
"NC1=C(N2C=C(C=CC2=N1)C(=O)C1=C(F)C=CC=C1F)C(=O)C1=CC=CC=C1","DB04006"
"CC1(C)N=C(N)N=C(N)N1OCCCOC1=CC=C(Br)C=C1","DB04007"
"NC(=N)C1=CC2=C(C=C1)N([Zn])C(Cc1nc3ccc(cc3n1)C(N)=N)=N2","DB04008"
"COC(=O)CCC1=C(C)C2=CC3=C(C=C)C(C)=C4C=C5N6C(=CC7=C(C)C(CCC(=O)OC)=C8C=C1N2[Fe@@]6(N78)N34)C(C)=C5C=C","DB04009"
"COC1=CC=CC(=C1)C1=NC2=C(N1)C=CC=C2C(N)=O","DB04010"
"[H][C@@](CC(C)C)(NC(=O)[C@]1([H])CSCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(O)=O","DB04012"
"COC(=O)N[C@]1(O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C(N)=O","DB04013"
"[O-][N+](=O)C1=CC2=C(NC3=C2CC(=O)NC2=C3C=CC=C2)C=C1","DB04014"
"CSCC[C@H](N)P(O)=O","DB04015"
"CN(C1CCN(CC1)C(=O)C1=CC2=CC=CC=C2C=C1)C(=O)C1=CC2=CC=CC=C2C=C1C(=O)[C@@H](C1=CC=CC2=CC=CC=C12)P(O)(O)=O","DB04016"
"CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C","DB04017"
"CC(C)SC(N)=N","DB04018"
"OC1=CC=C(CCNC2=NC(SCCCC3=CC=C(Cl)C=C3)=NC(=N2)N2CCNCC2)C=C1","DB04020"
"[H][C@]1(C)CN(CCCCCCCCNC=O)C[C@@]([H])(C)O1","DB04021"
"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](O[P@](O)(=O)OP(O)(O)=O)[C@H]2O)C(=O)N1","DB04022"
"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)O[C@H]3O[C@H]([C@H](O)[C@@H](O)[C@@H]3O)C(O)=O)[C@H](O)[C@H]2O)C(=O)N1","DB04023"
"N[C@H](CO)C(=O)N[C@H]1[C@H](CO)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2N","DB04024"
"N[C@@H](CCCNC(N)=[NH2+])C(O)=O","DB04027"
"C[C@@H]1O[C@H](O)[C@@H](O)C[C@H]1O","DB04028"
"[H][C@](N)(CC1=CC=CC=C1)C(N)=O","DB04029"
"OC1=CC=C(CN2C3=C(CCN(C3)C(=O)C3=CC=C(O)C=C3)C3=CC=CC=C23)C=C1","DB04030"
"N[C@@H](CO[V](O)([O-])([O-])[O-])C(O)=O","DB04031"
"CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCNC(=O)C12CC3CC(CC(C3)C1)C2","DB04032"
"[H][C@@](C)(NC(=O)OCC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(O)=O","DB04033"
"OCC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O","DB04034"
"CC(C)(ON=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O","DB04035"
"CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSS","DB04036"
"ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1","DB04037"
"CCCCCCCCCCCCC(=O)CC(O)=O","DB04039"
"OC[C@@H]1O[C@H](OC2=CC(=CC(=C2)[N+]([O-])=O)C(=O)NC(CN2CCOCC2)CN2CCOCC2)[C@@H](O)[C@H](O)[C@H]1O","DB04040"
"N[C@H](COC(=O)[C@@H](NC(=O)CC1=CC=CS1)[C@H]1NC(C([O-])=O)=C(CS1)C=CC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C([O-])=O","DB04041"
"CO[C@H](O)C1=CC=C(CN2[C@H](COC3=CC=CC=C3)[C@@H](O)[C@H](O)[C@H](COC3=CC=CC=C3)N(CC3=CC=C(CO)C=C3)S2(=O)=O)C=C1","DB04042"
"OC(=O)CCCCCCC=C/[C@@H]1O[Fe@]23ON1CCCC[C@@H](NC(=O)[C@@H]1CO[C@H](N1)C1=CC=CC=C1O2)C(=O)OCCC(=O)N[C@@H]1CCCCN(O3)C1=O","DB04043"
"OC(=O)C1=C(C=C(OC2=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=CC=C2)C=C1)C(O)=O","DB04044"
"C[C@H](C(O)=O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N","DB04045"
"NC1=NC2=NC=C(CO[P@](O)(=O)OP(O)(O)=O)N=C2C(=O)N1","DB04047"
"C[C@@H](NC(N)=O)C(O)=O","DB04048"
"CCC[N+]#[C-]","DB04050"
"OC(=O)CCCCC1=CC=CC=C1","DB04051"
"CC1=CC=C(O)C=C1C","DB04052"
"[O-]P=O","DB04053"
"CCCCN1C(CC2=C(OC)C=CC(OC)=C2)=NC2=C(N)N=C(F)N=C12","DB04054"
"CC[N+]1=C(C)C(C(=O)OC(C)C)=C(C2=CC=CC=C2Cl)C(C(O)=O)=C1C(O)=O","DB04055"
"O[C@@H]1[C@@H](O)[C@@H](O[C@H]1COP(O)(O)=O)N1C=NC(C(N)=O)=C1C=CC(=O)N(CC1=CC=C2N=C(N)NC(=O)C2=N1)C1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O","DB04057"
"[H][C@@](CC1=CC=CC=C1)(NC(N)=O)C(O)=O","DB04058"
"NC(=N)C1=CC2=C(C=CC=C2NC2=NC=CC=N2)C=C1","DB04059"
"C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O","DB04062"
"CC(C)C[C@](C)(N)C(O)=O","DB04063"
"COC(=O)C1=C(C)CC(=O)C2=C(O)C3=C(C=C12)C(=O)C1=CC=CC(O)=C1C3=O","DB04064"
"O=CN(C1CCC1)C1CCCC1","DB04065"
"OC(=O)C=CC1=CC=C(O)C=C1","DB04066"
"CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSCC1=CC=C(O)C=C1","DB04067"
"OP(O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@@H](C[C@@H]1F)N1C=CC(=O)NC1=O","DB04068"
"NC1=NN=C2C(CCC3=CC=CC=C23)=C1","DB04069"
"[H][C@@]1(C)C[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)O[C@]([H])(CC)[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C1=O","DB04070"
"NC(=O)C1=CC=CC(=[NH+]1)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O","DB04071"
"C[C@](O)([C@@H](CC(O)=O)C(O)=O)C(O)=O","DB04072"
"NCCCN1CCN(CCCNC(=O)C2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC(=C2)[N+]([O-])=O)CC1","DB04073"
"CC(C)C(=O)C(O)=O","DB04074"
"CC(=O)N[C@@H](CCC(O)=O)C(O)=O","DB04075"
"O=C1NC=Nc2ncnc12","DB04076"
"OCC(O)CO","DB04077"
"CC(C)CC1=CC=CC=C1","DB04078"
"CCCC[C@H](O)[C@@H](O)CO","DB04079"
"OC(=O)C(C(O)=O)C1=CC=CC=C1","DB04080"
"CN[C@@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O","DB04081"
"CCCCCCCCCCOCO","DB04082"
"CC1=NC=C(COP(O)(O)=O)C(CNCCCC[C@@H](N)C(O)=O)=C1O","DB04083"
"OC[C@H]1O[C@@H](O)[C@H](F)[C@@H](O)[C@@H]1O","DB04084"
"O=C1C=CC(=O)N1COCN1C(=O)C=CC1=O","DB04085"
"OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](F)[C@H](OC3=CC=C(C=C3[N+]([O-])=O)[N+]([O-])=O)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O","DB04086"
"OCC[C@@H](O)[C@H](O)COP(O)(O)=O","DB04087"
"COC(=O)C1=C(O)C=CC=C1OCCCCNC(=O)[C@@H](CC1=CC=C(C=C1)N(C(=O)C(O)=O)C1=CC=CC=C1C(O)=O)NC(=O)OCC=C","DB04088"
"[H][C@]1(O)CN(CC2=CC=CS2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O","DB04089"
"CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O","DB04090"
"CO[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O","DB04091"
"C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](N)CC1=CC=CC=C1)C(N)=O","DB04092"
"CC(=O)CCO","DB04094"
"O=C1NC=Nc2ccnc12","DB04095"
"OC[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1F","DB04097"
"OC(=O)C1=CC=CC(O)=C1C(=O)C1=C(O)C=C(C=C1O)C(=O)O[C@@H]1CCCNC[C@@H]1NC(=O)C1=CC=C(O)C=C1","DB04098"
"NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)[N+]2=CC=CC(=C2)C(O)=O)[C@H](O)[C@H]1O","DB04099"
"[O]#C[Re+]1(C#[O])(C#[O])[N]2=CC=CC3=C2C2=C(C=CC=[N]12)C=C3","DB04100"
"CC1=NC(C)=C(S1)C1=CC=NC(NC=N/O)=N1","DB04101"
"C[N+]1=C(N)C=CNC1=O","DB04103"
"CN1C=NC(N)=C2N=CN=C12","DB04104"
"CCCCCCCNC=O","DB04105"
"CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O","DB04106"
"CCOC(=O)CON=C(C1=CC=CC=N1)C1(CC1)C1=CC=C2N(C)C(CNC3=CC=C(C=C3)C(N)=N)=NC2=C1","DB04107"
"[H][C@](N)(CCSCC)[C@]([H])(O)C(=O)N[C@@]([H])(C)C1=C2C=CC=CC2=CC=C1","DB04108"
"NC(=[NH2+])C1=CC=C(COB2OCCO2)C=C1","DB04109"
"CCCCCCCCCCCCCCCCCCOC[C@@H](CO[P@](O)(=O)OCCSC)NC(C)=O","DB04112"
"O=CN1CCCCC1","DB04113"
"[H][C@]12CC3=C(C(N)=C4C=CC(Cl)=CC4=N3)[C@]([H])(CC(CC)=C1)C2","DB04114"
"COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC","DB04115"
"OC[C@@H]1O[C@H](OC[C@@H]2O[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O","DB04116"
"O[C@@H](C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(=O)NCCC(=O)NCCSC(=O)C=CC1=CC=C(N(C)C)C=C1","DB04117"
"[Ta]1234567[Br][Ta]1189%10%11[Br][Ta]2112%12%13%14([Ta]33([Br]4)([Br]1)[Ta]821([Br][Ta]5931([Br]%12)([Br]6)[Br]%10)([Br]%13)([Br]%14)[Br]%11)[Br]7","DB04119"
"CC1=CC=C(O)C(O)=C1","DB04120"
"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]2O)C(=O)N1","DB04121"
"O[C@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O","DB04122"
"[H][P@](O)(=O)CNC(=O)CC1=CC=C(I)C=C1","DB04123"
"CC[C@H](C(=O)NCC=CC=C(/C)[C@@H](OC)[C@H](C)[C@@H]1O[C@@H](C=CC=CC=C(/C)C(=O)C2=C(O)C=CN(C)C2=O)[C@H](O)[C@H]1O)[C@]1(O)O[C@@H](C=CC=CC)C(C)(C)[C@@H](O)[C@H]1O","DB04124"
"CC(=O)N1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1","DB04125"
"[H][C@](O)(CC(O)=O)C(=O)N[C@@]([H])(CC(C)C)C(=O)NCCC(C)C","DB04126"
"O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O","DB04127"
"OC[C@@H](O)[C@H](O)[C@@H](O)CNC1=C(N=O)C(=O)NC(=O)N1","DB04128"
"N[C@@H](CN1C=CC(=O)NC1=O)C(O)=O","DB04129"
"COc1ccc2ncnc2c1","DB04130"
"CC[C@@]1(O)C[C@H](O[C@@H]2C[C@@H]([C@@H](O)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2C1)C(=O)C1=CC=CC(O)=C1C3=O","DB04131"
"CCCCCCSC[C@@H](NC(=O)CC[C@H]([NH3+])C(O)=O)C(=O)NCC(O)=O","DB04132"
"[H][C@@](NC(=O)CC1=CC=CS1)(C=O)[C@]1([H])NC(C(O)=O)=C(C)CS1","DB04133"
"O[C@H]1NC(=O)NC=C1F","DB04135"
"CCCCCCCCCCCCCC[C@H](O)OC[C@H](O)CO[P@@](O)(=O)OC[C@H](N)C(O)=O","DB04136"
"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1","DB04137"
"O[N](=O)C1=CC(=C(C=C1N(CCBr)CCBr)C(=O)NCC(=O)C=O)[N](O)=O","DB04138"
"CC1=C(CCCO)NC(=O)NC1=O","DB04139"
"[H][C@@]1(CC(=O)N(CC2=CC=CC=C2)CN1S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO","DB04140"
"[H][C@]1(O)[C@@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OCCCCCC)[C@]1([H])O","DB04141"
"CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=C(O1)C=C(C=C2)S(=O)(=O)N(C)C","DB04142"
"[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)C1=CNC2=C1C=CC=C2","DB04143"
"COC1=CC=C(C2=N[C@@H]([C@H](N2C(=O)N2CCNCC2)C2=CC=C(Cl)C=C2)C2=CC=C(Cl)C=C2)C(OC(C)C)=C1","DB04144"
"CCCCCCCCCCCC[N+](C)(C)[O-]","DB04147"
"COC1=CC=C(C=C1OC1CCCC1)[C@@H]1CNC(=O)C1","DB04149"
"C[C@@H](O)[C@@H](NC(=O)[C@@H](CC1=CC(I)=C(O)C(I)=C1)NC(C)=O)C(O)=O","DB04150"
"CN1C=NC(C[C@H](N)C(O)=O)=C1","DB04151"
"N[C@@H](CC1=CCCCC2=C1C(=O)NO2)C(O)=O","DB04152"
"N[C@@H](CCC(=O)N[C@H](CSCO)C(=O)NCC(O)=O)C(O)=O","DB04153"
"CN(C(C)=O)C1=CC=CC(=C1)C1=NN=C2C=CC(=NN12)C1=CC=CC=C1","DB04154"
"OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)[C@H](F)[C@@H](O)[C@@H]1O","DB04155"
"N[C@@H](C[C@H](O)O[Be](F)(F)F)C(O)=O","DB04156"
"NOC(=O)NC1=CC=CC=C1","DB04157"
"NC1=NC2=C(N=C(CO[P@](O)(=O)O[P@@](O)(=O)O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]3O[C@H]([C@H](O)[C@H]3O)N3C=NC4=C3N=CN=C4N)CN2)C(=O)N1","DB04158"
"[O-]P([O-])(=O)OP([O-])([O-])=O","DB04160"
"OC[C@@H](O)[C@H](O)[C@@H](O)CNC1=C(C(=O)NC(=O)N1)[N+]([O-])=O","DB04162"
"NC1=NC2=C(C(N)=N1)C(SC1=CC=CC=C1)=CC=C2","DB04163"
"C[C@H]1OC[C@H](O)[C@@H](O)[C@H]1N[C@@H]1C=C(CO)[C@@H](O)[C@H](O)[C@@H]1O","DB04164"
"CCCC(CCC)C(N)=O","DB04165"
"NC1=CC=CC=C1C(O)=O","DB04166"
"CC(=O)N[C@@H](CCC(N)=O)C(O)=O","DB04167"
"NC1=NC(=C(Br)C(O)=N1)C1=CC=CC=C1","DB04168"
"NC1=CC(N)=C2C(=O)NNC(=O)C2=C1","DB04169"
"C[C@](O)(CBr)CCO[P@](O)(=O)OP(O)(O)=O","DB04170"
"CC(C)C1=CC(C(C)C)=C(C(=C1)C(C)C)S(=O)(=O)N[C@H](CC1=CC=CC(=C1)C(N)=N)C(=O)N1CCN(CC1)C(=O)CCN","DB04172"
"OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O","DB04173"
"CC(=O)N[C@H]1[C@H](O[P@](O)(=O)O[P@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@](C)(OP(O)(O)=O)C(O)=O","DB04174"
"OC(=O)CCC1=C(NC2=C1C(Cl)=CC(Cl)=C2)C(O)=O","DB04175"
"COC1=CC=C2N(C=NC2=C1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O","DB04176"
"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@@](O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC","DB04178"
"O1C=CC2=C1C=CC=C2","DB04179"
"NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=C(F)C=C(F)C=C1","DB04180"
"CON=C(C(=O)N[C@H](C=O)[C@H]1NC(C(O)=O)=C(CC(=O)OC)CS1)C1=CSC(N)=N1","DB04181"
"N[C@@H](CCSC[C@H](O)[C@H](O)C(=O)CO)C(O)=O","DB04182"
"CC(C(O)=O)C(O)=O","DB04183"
"CCC[C@H](N)C(O)=O","DB04185"
"[H][C@]12CCCN1C(=O)C1=C2C(NC(=O)NC2=CC=CC=N2)=CC=C1","DB04186"
"N[C@@H](CCC(=O)N[C@H](CS[C@H]1[C@H](O)C2=CC=CC=C2C2=CC=CC=C12)C(=O)NCC(O)=O)C(O)=O","DB04187"
"O[C@@H](C[C@H](OCC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12)[C@@H](OCC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12","DB04190"
"COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](C)NC(=O)[C@H](C)N)C(C)C)C(C)C","DB04191"
"CC(=O)N[C@@H]1[C@@H](O)O[C@@H](CO)[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3NC(C)=O)[C@@H](O)[C@@H]2NC(C)=O)[C@H]1O","DB04194"
"C[C@]1(OP(O)(O)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","DB04195"
"NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(O)=O)C=N2)C(O)=N1","DB04196"
"NC(NO)=N/CCC[NH3+]","DB04197"
"OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)c1nnc2c1N=CNC2=O","DB04198"
"[H][C@](O)(COC(=O)CCCCC)COP(O)(O)=O","DB04199"
"[H][C@]1(CC2=CC=C(O)C(OC)=C2)COC(=O)[C@]1([H])CC1=CC=C(O)C(OC)=C1","DB04200"
"NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@]([O-])(=O)OC(=O)[C@H]([NH3+])Cc2cncn2)[C@H](O)[C@H]1O","DB04201"
"NC1=CC=C(C=C1[Hg])S(N)(=O)=O","DB04203"
"OP(O)(=O)C(F)(F)C1=CC=C(CCCCC2=CC=C(C=C2)C(F)(F)P(O)(O)=O)C=C1","DB04204"
"CC1=CN([C@H]2C[C@@H](OP(O)(O)=O)[C@H](COP(O)(O)=O)O2)C(=O)NC1=O","DB04205"
"N[C@@H](Cc1cnc2ncccc12)C(O)=O","DB04206"
"N[C@@H](CCCCN[C@@H](CCC(O)=O)C(O)=O)C(O)=O","DB04207"
"COC1=C(OC)C=C(CCC(O)=O)C=C1","DB04208"
